DATE,BAMLCC0A4BBBTRIV
1998-08-25,257.27
1998-08-26,257.50
1998-08-27,258.08
1998-08-28,256.59
1998-08-31,251.73
1998-09-01,251.37
1998-09-02,251.07
1998-09-03,252.08
1998-09-04,252.37
1998-09-07,252.57
1998-09-08,252.27
1998-09-09,253.88
1998-09-10,256.12
1998-09-11,255.18
1998-09-14,254.96
1998-09-15,254.79
1998-09-16,255.17
1998-09-17,255.87
1998-09-18,257.00
1998-09-21,257.17
1998-09-22,256.51
1998-09-23,257.36
1998-09-24,257.92
1998-09-25,258.43
1998-09-28,258.16
1998-09-29,258.12
1998-09-30,259.63
1998-10-01,261.36
1998-10-02,261.24
1998-10-05,263.15
1998-10-06,262.14
1998-10-07,260.36
1998-10-08,257.54
1998-10-09,254.14
1998-10-12,254.20
1998-10-13,254.68
1998-10-14,256.65
1998-10-15,256.62
1998-10-16,258.29
1998-10-19,258.22
1998-10-20,257.02
1998-10-21,256.81
1998-10-22,256.21
1998-10-23,255.57
1998-10-26,256.01
1998-10-27,257.28
1998-10-28,257.46
1998-10-29,257.91
1998-10-30,255.65
1998-10-31,255.66
1998-11-02,253.77
1998-11-03,254.12
1998-11-04,252.48
1998-11-05,252.85
1998-11-06,251.37
1998-11-09,253.15
1998-11-10,253.81
1998-11-11,253.82
1998-11-12,254.53
1998-11-13,254.16
1998-11-16,253.95
1998-11-17,253.69
1998-11-18,254.62
1998-11-19,254.55
1998-11-20,255.06
1998-11-23,254.79
1998-11-24,255.51
1998-11-25,256.29
1998-11-26,256.34
1998-11-27,256.81
1998-11-30,259.78
1998-12-01,260.57
1998-12-02,261.49
1998-12-03,261.77
1998-12-04,260.82
1998-12-07,260.25
1998-12-08,261.60
1998-12-09,262.08
1998-12-10,262.61
1998-12-11,261.26
1998-12-14,261.92
1998-12-15,260.99
1998-12-16,261.67
1998-12-17,261.89
1998-12-18,261.96
1998-12-21,261.04
1998-12-22,260.21
1998-12-23,258.88
1998-12-24,258.36
1998-12-28,259.87
1998-12-29,260.79
1998-12-30,261.46
1998-12-31,261.40
1999-01-04,261.14
1999-01-05,260.11
1999-01-06,260.74
1999-01-07,259.96
1999-01-08,259.31
1999-01-11,258.88
1999-01-12,260.21
1999-01-13,261.36
1999-01-14,263.17
1999-01-15,262.31
1999-01-18,262.47
1999-01-19,262.05
1999-01-20,261.65
1999-01-21,262.39
1999-01-22,263.34
1999-01-25,263.18
1999-01-26,262.94
1999-01-27,263.17
1999-01-28,263.64
1999-01-29,264.82
1999-01-31,264.92
1999-02-01,263.37
1999-02-02,262.56
1999-02-03,262.00
1999-02-04,261.17
1999-02-05,260.96
1999-02-08,261.32
1999-02-09,261.77
1999-02-10,261.74
1999-02-11,261.67
1999-02-12,259.32
1999-02-15,259.47
1999-02-16,260.52
1999-02-17,261.30
1999-02-18,260.79
1999-02-19,260.30
1999-02-22,261.04
1999-02-23,260.18
1999-02-24,258.94
1999-02-25,257.28
1999-02-26,258.41
1999-02-28,258.49
1999-03-01,257.18
1999-03-02,258.17
1999-03-03,257.55
1999-03-04,257.23
1999-03-05,258.52
1999-03-08,258.99
1999-03-09,260.31
1999-03-10,260.09
1999-03-11,260.19
1999-03-12,260.91
1999-03-15,261.49
1999-03-16,262.47
1999-03-17,262.13
1999-03-18,262.54
1999-03-19,261.79
1999-03-22,261.46
1999-03-23,261.72
1999-03-24,262.31
1999-03-25,261.55
1999-03-26,261.50
1999-03-29,260.90
1999-03-30,261.97
1999-03-31,261.67
1999-04-01,261.16
1999-04-02,262.54
1999-04-05,262.78
1999-04-06,263.89
1999-04-07,263.90
1999-04-08,265.37
1999-04-09,265.25
1999-04-12,265.36
1999-04-13,264.68
1999-04-14,264.56
1999-04-15,264.22
1999-04-16,263.56
1999-04-19,264.61
1999-04-20,265.08
1999-04-21,265.06
1999-04-22,263.61
1999-04-23,263.89
1999-04-26,264.32
1999-04-27,264.71
1999-04-28,264.21
1999-04-29,265.24
1999-04-30,263.23
1999-05-03,263.23
1999-05-04,262.56
1999-05-05,262.96
1999-05-06,261.52
1999-05-07,261.26
1999-05-10,261.94
1999-05-11,261.06
1999-05-12,261.40
1999-05-13,263.12
1999-05-14,260.22
1999-05-17,260.08
1999-05-18,260.20
1999-05-19,260.78
1999-05-20,260.35
1999-05-21,261.35
1999-05-24,261.80
1999-05-25,261.32
1999-05-26,260.67
1999-05-27,259.70
1999-05-28,259.39
1999-05-31,259.55
1999-06-01,257.52
1999-06-02,257.49
1999-06-03,257.53
1999-06-04,257.40
1999-06-07,257.49
1999-06-08,257.24
1999-06-09,256.80
1999-06-10,256.19
1999-06-11,254.79
1999-06-14,255.48
1999-06-15,255.46
1999-06-16,256.11
1999-06-17,258.27
1999-06-18,257.60
1999-06-21,256.93
1999-06-22,256.46
1999-06-23,255.55
1999-06-24,254.89
1999-06-25,255.28
1999-06-28,256.28
1999-06-29,256.87
1999-06-30,258.08
1999-07-01,257.73
1999-07-02,257.98
1999-07-05,258.14
1999-07-06,257.68
1999-07-07,257.26
1999-07-08,258.22
1999-07-09,258.24
1999-07-12,260.11
1999-07-13,260.38
1999-07-14,260.06
1999-07-15,260.26
1999-07-16,260.83
1999-07-19,261.11
1999-07-20,261.36
1999-07-21,261.17
1999-07-22,259.76
1999-07-23,259.04
1999-07-26,258.53
1999-07-27,258.95
1999-07-28,259.02
1999-07-29,258.07
1999-07-30,256.70
1999-07-31,256.75
1999-08-02,256.71
1999-08-03,256.25
1999-08-04,256.53
1999-08-05,257.54
1999-08-06,255.53
1999-08-09,253.97
1999-08-10,253.70
1999-08-11,254.31
1999-08-12,254.09
1999-08-13,255.44
1999-08-16,255.79
1999-08-17,257.00
1999-08-18,257.26
1999-08-19,257.00
1999-08-20,257.35
1999-08-23,257.45
1999-08-24,258.25
1999-08-25,259.65
1999-08-26,259.28
1999-08-27,257.95
1999-08-30,256.67
1999-08-31,255.78
1999-09-01,255.76
1999-09-02,255.14
1999-09-03,256.96
1999-09-06,257.12
1999-09-07,256.19
1999-09-08,256.58
1999-09-09,256.17
1999-09-10,257.25
1999-09-13,257.15
1999-09-14,256.47
1999-09-15,256.90
1999-09-16,257.44
1999-09-17,257.99
1999-09-20,257.68
1999-09-21,257.44
1999-09-22,257.63
1999-09-23,258.78
1999-09-24,259.96
1999-09-27,258.90
1999-09-28,258.12
1999-09-29,257.15
1999-09-30,258.36
1999-10-01,257.10
1999-10-04,257.88
1999-10-05,256.76
1999-10-06,256.76
1999-10-07,256.69
1999-10-08,256.89
1999-10-11,257.01
1999-10-12,256.76
1999-10-13,255.94
1999-10-14,255.42
1999-10-15,256.57
1999-10-18,256.16
1999-10-19,255.52
1999-10-20,255.60
1999-10-21,255.36
1999-10-22,255.39
1999-10-25,255.53
1999-10-26,255.21
1999-10-27,255.97
1999-10-28,257.07
1999-10-29,258.77
1999-10-31,258.87
1999-11-01,258.46
1999-11-02,259.12
1999-11-03,259.51
1999-11-04,260.31
1999-11-05,260.97
1999-11-08,260.95
1999-11-09,260.88
1999-11-10,260.57
1999-11-11,260.56
1999-11-12,261.69
1999-11-15,261.77
1999-11-16,261.44
1999-11-17,260.36
1999-11-18,260.01
1999-11-19,260.10
1999-11-22,259.83
1999-11-23,259.92
1999-11-24,259.96
1999-11-25,260.01
1999-11-26,259.68
1999-11-29,259.09
1999-11-30,259.56
1999-12-01,259.27
1999-12-02,259.00
1999-12-03,260.10
1999-12-06,260.64
1999-12-07,261.40
1999-12-08,261.19
1999-12-09,261.25
1999-12-10,262.25
1999-12-13,261.95
1999-12-14,260.36
1999-12-15,259.88
1999-12-16,259.13
1999-12-17,259.03
1999-12-20,258.59
1999-12-21,258.45
1999-12-22,258.31
1999-12-23,258.19
1999-12-24,258.25
1999-12-27,258.66
1999-12-28,258.59
1999-12-29,259.60
1999-12-30,259.93
1999-12-31,259.23
2000-01-03,257.50
2000-01-04,258.61
2000-01-05,257.23
2000-01-06,258.07
2000-01-07,258.43
2000-01-10,258.23
2000-01-11,257.22
2000-01-12,257.04
2000-01-13,257.98
2000-01-14,257.09
2000-01-17,257.24
2000-01-18,256.62
2000-01-19,257.09
2000-01-20,256.72
2000-01-21,256.93
2000-01-24,258.31
2000-01-25,258.43
2000-01-26,258.76
2000-01-27,259.17
2000-01-28,259.89
2000-01-31,258.69
2000-02-01,259.33
2000-02-02,260.20
2000-02-03,262.21
2000-02-04,261.24
2000-02-07,259.66
2000-02-08,260.78
2000-02-09,259.72
2000-02-10,258.63
2000-02-11,259.24
2000-02-14,260.67
2000-02-15,260.24
2000-02-16,260.06
2000-02-17,260.15
2000-02-18,261.33
2000-02-21,261.49
2000-02-22,263.19
2000-02-23,262.05
2000-02-24,263.00
2000-02-25,262.87
2000-02-28,260.98
2000-02-29,260.37
2000-03-01,260.39
2000-03-02,260.22
2000-03-03,260.65
2000-03-06,260.29
2000-03-07,260.52
2000-03-08,260.51
2000-03-09,260.92
2000-03-10,260.44
2000-03-13,260.66
2000-03-14,261.43
2000-03-15,261.69
2000-03-16,262.15
2000-03-17,262.78
2000-03-20,263.02
2000-03-21,263.34
2000-03-22,263.41
2000-03-23,264.24
2000-03-24,262.76
2000-03-27,262.71
2000-03-28,262.92
2000-03-29,263.05
2000-03-30,262.29
2000-03-31,262.30
2000-04-03,262.81
2000-04-04,264.51
2000-04-05,263.93
2000-04-06,263.76
2000-04-07,264.57
2000-04-10,265.23
2000-04-11,263.05
2000-04-12,261.73
2000-04-13,262.26
2000-04-14,262.50
2000-04-17,261.28
2000-04-18,261.00
2000-04-19,262.03
2000-04-20,262.14
2000-04-24,262.37
2000-04-25,260.48
2000-04-26,260.09
2000-04-27,258.50
2000-04-28,257.45
2000-04-30,257.56
2000-05-01,257.20
2000-05-02,256.54
2000-05-03,255.56
2000-05-04,254.77
2000-05-05,254.28
2000-05-08,253.50
2000-05-09,253.84
2000-05-10,254.41
2000-05-11,254.71
2000-05-12,253.53
2000-05-15,254.12
2000-05-16,254.38
2000-05-17,253.83
2000-05-18,252.90
2000-05-19,253.45
2000-05-22,254.58
2000-05-23,254.38
2000-05-24,254.17
2000-05-25,254.54
2000-05-26,255.31
2000-05-29,255.48
2000-05-30,254.91
2000-05-31,255.93
2000-06-01,257.15
2000-06-02,257.81
2000-06-05,259.02
2000-06-06,258.88
2000-06-07,259.61
2000-06-08,259.82
2000-06-09,260.03
2000-06-12,260.64
2000-06-13,260.50
2000-06-14,261.43
2000-06-15,261.51
2000-06-16,262.68
2000-06-19,262.63
2000-06-20,262.63
2000-06-21,261.65
2000-06-22,261.54
2000-06-23,260.90
2000-06-26,261.99
2000-06-27,262.17
2000-06-28,261.98
2000-06-29,263.32
2000-06-30,263.47
2000-07-03,264.21
2000-07-04,264.27
2000-07-05,264.52
2000-07-06,263.80
2000-07-07,264.57
2000-07-10,264.51
2000-07-11,264.49
2000-07-12,264.36
2000-07-13,265.57
2000-07-14,264.51
2000-07-17,264.06
2000-07-18,264.32
2000-07-19,264.37
2000-07-20,266.47
2000-07-21,266.81
2000-07-24,266.61
2000-07-25,266.78
2000-07-26,266.82
2000-07-27,267.46
2000-07-28,267.13
2000-07-31,266.94
2000-08-01,267.57
2000-08-02,267.86
2000-08-03,268.30
2000-08-04,269.05
2000-08-07,268.60
2000-08-08,269.11
2000-08-09,269.22
2000-08-10,269.93
2000-08-11,269.22
2000-08-14,269.60
2000-08-15,269.34
2000-08-16,269.15
2000-08-17,269.34
2000-08-18,269.82
2000-08-21,269.59
2000-08-22,269.43
2000-08-23,270.05
2000-08-24,270.30
2000-08-25,270.35
2000-08-28,269.67
2000-08-29,269.14
2000-08-30,269.28
2000-08-31,270.27
2000-09-01,270.84
2000-09-04,271.02
2000-09-05,271.12
2000-09-06,270.62
2000-09-07,270.27
2000-09-08,270.65
2000-09-11,270.23
2000-09-12,270.12
2000-09-13,270.73
2000-09-14,269.95
2000-09-15,269.35
2000-09-18,269.02
2000-09-19,269.66
2000-09-20,269.13
2000-09-21,269.59
2000-09-22,270.09
2000-09-25,270.46
2000-09-26,270.86
2000-09-27,271.03
2000-09-28,271.34
2000-09-29,271.67
2000-09-30,271.73
2000-10-02,271.41
2000-10-03,270.91
2000-10-04,270.51
2000-10-05,270.99
2000-10-06,271.58
2000-10-09,271.74
2000-10-10,272.04
2000-10-11,272.20
2000-10-12,272.23
2000-10-13,272.05
2000-10-16,271.63
2000-10-17,272.55
2000-10-18,272.08
2000-10-19,272.17
2000-10-20,272.40
2000-10-23,273.24
2000-10-24,272.77
2000-10-25,272.16
2000-10-26,271.97
2000-10-27,271.37
2000-10-30,270.88
2000-10-31,270.30
2000-11-01,270.72
2000-11-02,270.91
2000-11-03,269.92
2000-11-06,269.63
2000-11-07,269.75
2000-11-08,270.02
2000-11-09,270.77
2000-11-10,270.78
2000-11-13,271.47
2000-11-14,271.78
2000-11-15,272.18
2000-11-16,272.71
2000-11-17,272.20
2000-11-20,272.48
2000-11-21,272.61
2000-11-22,273.48
2000-11-23,273.54
2000-11-24,273.09
2000-11-27,272.76
2000-11-28,273.28
2000-11-29,273.49
2000-11-30,273.91
2000-12-01,273.08
2000-12-04,272.71
2000-12-05,273.84
2000-12-06,275.27
2000-12-07,275.40
2000-12-08,274.56
2000-12-11,274.62
2000-12-12,274.92
2000-12-13,275.88
2000-12-14,277.03
2000-12-15,277.55
2000-12-18,277.91
2000-12-19,277.58
2000-12-20,279.07
2000-12-21,279.77
2000-12-22,279.99
2000-12-26,279.96
2000-12-27,278.95
2000-12-28,278.57
2000-12-29,278.65
2000-12-31,278.76
2001-01-02,281.35
2001-01-03,279.11
2001-01-04,280.49
2001-01-05,282.05
2001-01-08,282.90
2001-01-09,282.96
2001-01-10,282.04
2001-01-11,281.66
2001-01-12,280.52
2001-01-15,280.70
2001-01-16,281.35
2001-01-17,282.96
2001-01-18,284.57
2001-01-19,283.61
2001-01-22,283.35
2001-01-23,283.39
2001-01-24,282.84
2001-01-25,283.69
2001-01-26,284.00
2001-01-29,283.84
2001-01-30,285.45
2001-01-31,286.88
2001-02-01,288.33
2001-02-02,287.34
2001-02-05,287.60
2001-02-06,286.96
2001-02-07,287.28
2001-02-08,287.11
2001-02-09,288.11
2001-02-12,287.37
2001-02-13,287.05
2001-02-14,286.38
2001-02-15,285.27
2001-02-16,286.49
2001-02-19,286.67
2001-02-20,286.70
2001-02-21,286.26
2001-02-22,286.10
2001-02-23,286.80
2001-02-26,287.64
2001-02-27,288.93
2001-02-28,289.79
2001-03-01,290.78
2001-03-02,289.46
2001-03-05,289.52
2001-03-06,289.42
2001-03-07,290.60
2001-03-08,291.28
2001-03-09,290.77
2001-03-12,291.12
2001-03-13,290.75
2001-03-14,292.12
2001-03-15,292.63
2001-03-16,293.21
2001-03-19,292.64
2001-03-20,293.23
2001-03-21,293.47
2001-03-22,294.24
2001-03-23,293.02
2001-03-26,292.34
2001-03-27,290.51
2001-03-28,290.55
2001-03-29,290.73
2001-03-30,291.69
2001-03-31,291.74
2001-04-02,291.32
2001-04-03,291.41
2001-04-04,291.39
2001-04-05,290.64
2001-04-06,292.16
2001-04-09,291.65
2001-04-10,289.38
2001-04-11,289.25
2001-04-12,288.69
2001-04-16,287.15
2001-04-17,288.37
2001-04-18,289.33
2001-04-19,287.66
2001-04-20,287.90
2001-04-23,289.25
2001-04-24,289.24
2001-04-25,288.70
2001-04-26,290.12
2001-04-27,288.73
2001-04-30,289.70
2001-05-01,290.70
2001-05-02,291.21
2001-05-03,292.64
2001-05-04,293.03
2001-05-07,293.02
2001-05-08,292.80
2001-05-09,293.63
2001-05-10,292.05
2001-05-11,289.09
2001-05-14,290.18
2001-05-15,289.50
2001-05-16,290.19
2001-05-17,290.79
2001-05-18,291.31
2001-05-21,291.75
2001-05-22,291.86
2001-05-23,291.93
2001-05-24,290.70
2001-05-25,290.84
2001-05-28,291.02
2001-05-29,291.12
2001-05-30,291.32
2001-05-31,293.39
2001-06-01,294.10
2001-06-04,294.83
2001-06-05,296.00
2001-06-06,296.24
2001-06-07,295.47
2001-06-08,294.91
2001-06-11,296.02
2001-06-12,296.88
2001-06-13,296.71
2001-06-14,297.44
2001-06-15,297.04
2001-06-18,296.92
2001-06-19,296.84
2001-06-20,296.90
2001-06-21,297.30
2001-06-22,298.45
2001-06-25,298.22
2001-06-26,297.09
2001-06-27,296.95
2001-06-28,295.62
2001-06-29,294.67
2001-06-30,294.72
2001-07-02,295.91
2001-07-03,295.60
2001-07-04,295.66
2001-07-05,294.79
2001-07-06,295.56
2001-07-09,296.20
2001-07-10,297.00
2001-07-11,296.83
2001-07-12,297.63
2001-07-13,297.71
2001-07-16,298.67
2001-07-17,298.69
2001-07-18,300.26
2001-07-19,300.08
2001-07-20,300.19
2001-07-23,300.70
2001-07-24,301.21
2001-07-25,300.17
2001-07-26,300.52
2001-07-27,301.59
2001-07-30,302.52
2001-07-31,303.31
2001-08-01,303.04
2001-08-02,302.00
2001-08-03,301.80
2001-08-06,302.07
2001-08-07,302.01
2001-08-08,303.79
2001-08-09,303.29
2001-08-10,303.96
2001-08-13,304.25
2001-08-14,304.14
2001-08-15,303.67
2001-08-16,304.32
2001-08-17,305.66
2001-08-20,304.53
2001-08-21,304.68
2001-08-22,304.54
2001-08-23,305.15
2001-08-24,304.63
2001-08-27,304.55
2001-08-28,306.09
2001-08-29,307.21
2001-08-30,307.37
2001-08-31,306.71
2001-09-03,306.84
2001-09-04,304.06
2001-09-05,304.50
2001-09-06,306.20
2001-09-07,306.84
2001-09-10,305.84
2001-09-14,306.91
2001-09-17,305.74
2001-09-18,303.06
2001-09-19,304.27
2001-09-20,302.96
2001-09-21,303.16
2001-09-24,302.92
2001-09-25,303.05
2001-09-26,304.42
2001-09-27,305.00
2001-09-28,305.51
2001-09-30,305.63
2001-10-01,306.04
2001-10-02,306.74
2001-10-03,307.36
2001-10-04,307.47
2001-10-05,307.56
2001-10-08,307.75
2001-10-09,306.37
2001-10-10,306.65
2001-10-11,305.56
2001-10-12,306.06
2001-10-15,306.93
2001-10-16,307.82
2001-10-17,308.60
2001-10-18,308.69
2001-10-19,307.87
2001-10-22,307.83
2001-10-23,307.49
2001-10-24,308.63
2001-10-25,309.37
2001-10-26,309.41
2001-10-29,310.23
2001-10-30,310.50
2001-10-31,312.76
2001-11-01,313.72
2001-11-02,311.03
2001-11-05,312.34
2001-11-06,312.95
2001-11-07,314.19
2001-11-08,313.09
2001-11-09,313.06
2001-11-12,313.24
2001-11-13,312.46
2001-11-14,310.85
2001-11-15,307.26
2001-11-16,305.25
2001-11-19,307.86
2001-11-20,306.35
2001-11-21,305.57
2001-11-22,305.63
2001-11-23,305.27
2001-11-26,305.49
2001-11-27,307.41
2001-11-28,307.09
2001-11-29,310.16
2001-11-30,309.78
2001-12-03,310.03
2001-12-04,311.01
2001-12-05,307.48
2001-12-06,306.20
2001-12-07,304.06
2001-12-10,304.37
2001-12-11,304.37
2001-12-12,306.10
2001-12-13,304.30
2001-12-14,303.30
2001-12-17,302.67
2001-12-18,304.35
2001-12-19,305.94
2001-12-20,305.99
2001-12-21,305.83
2001-12-24,305.31
2001-12-26,304.73
2001-12-27,306.39
2001-12-28,306.04
2001-12-31,307.98
2002-01-02,306.22
2002-01-03,307.18
2002-01-04,307.31
2002-01-07,309.01
2002-01-08,308.76
2002-01-09,309.00
2002-01-10,310.56
2002-01-11,311.68
2002-01-14,311.76
2002-01-15,312.36
2002-01-16,311.92
2002-01-17,310.43
2002-01-18,311.24
2002-01-21,311.42
2002-01-22,311.22
2002-01-23,309.48
2002-01-24,309.69
2002-01-25,309.60
2002-01-28,309.89
2002-01-29,311.51
2002-01-30,310.44
2002-01-31,309.40
2002-02-01,310.23
2002-02-04,310.55
2002-02-05,308.74
2002-02-06,308.15
2002-02-07,307.50
2002-02-08,309.14
2002-02-11,308.60
2002-02-12,307.77
2002-02-13,307.52
2002-02-14,308.72
2002-02-15,309.22
2002-02-18,309.41
2002-02-19,308.80
2002-02-20,308.61
2002-02-21,308.87
2002-02-22,309.44
2002-02-25,309.68
2002-02-26,309.17
2002-02-27,310.92
2002-02-28,310.55
2002-03-01,309.06
2002-03-04,309.15
2002-03-05,309.33
2002-03-06,309.06
2002-03-07,307.06
2002-03-08,305.74
2002-03-11,305.86
2002-03-12,305.95
2002-03-13,306.17
2002-03-14,304.16
2002-03-15,305.01
2002-03-18,305.55
2002-03-19,305.41
2002-03-20,304.39
2002-03-21,304.85
2002-03-22,304.75
2002-03-25,304.85
2002-03-26,305.77
2002-03-27,305.58
2002-03-28,304.48
2002-03-31,304.64
2002-04-01,304.50
2002-04-02,305.73
2002-04-03,306.98
2002-04-04,307.04
2002-04-05,307.99
2002-04-08,307.49
2002-04-09,308.08
2002-04-10,307.66
2002-04-11,307.54
2002-04-12,308.25
2002-04-15,308.88
2002-04-16,308.29
2002-04-17,308.28
2002-04-18,309.25
2002-04-19,309.29
2002-04-22,308.20
2002-04-23,307.29
2002-04-24,308.16
2002-04-25,307.79
2002-04-26,308.31
2002-04-29,306.20
2002-04-30,305.97
2002-05-01,305.28
2002-05-02,304.43
2002-05-03,305.98
2002-05-06,305.46
2002-05-07,305.50
2002-05-08,304.06
2002-05-09,304.60
2002-05-10,305.28
2002-05-13,303.90
2002-05-14,302.58
2002-05-15,303.28
2002-05-16,303.96
2002-05-17,302.89
2002-05-20,304.18
2002-05-21,305.04
2002-05-22,305.93
2002-05-23,305.79
2002-05-24,306.19
2002-05-27,306.38
2002-05-28,307.36
2002-05-29,308.54
2002-05-30,309.04
2002-05-31,309.45
2002-06-03,309.48
2002-06-04,310.07
2002-06-05,309.61
2002-06-06,309.97
2002-06-07,308.82
2002-06-10,309.50
2002-06-11,309.95
2002-06-12,310.18
2002-06-13,310.95
2002-06-14,312.11
2002-06-17,311.29
2002-06-18,311.23
2002-06-19,312.73
2002-06-20,310.45
2002-06-21,311.51
2002-06-24,309.51
2002-06-25,309.84
2002-06-26,308.76
2002-06-27,307.28
2002-06-28,306.56
2002-06-30,306.68
2002-07-01,306.83
2002-07-02,306.26
2002-07-03,306.18
2002-07-04,306.25
2002-07-05,304.69
2002-07-08,306.13
2002-07-09,307.86
2002-07-10,309.81
2002-07-11,308.89
2002-07-12,309.50
2002-07-15,307.94
2002-07-16,306.00
2002-07-17,307.40
2002-07-18,307.74
2002-07-19,307.12
2002-07-22,307.13
2002-07-23,305.67
2002-07-24,302.49
2002-07-25,302.43
2002-07-26,301.32
2002-07-29,298.42
2002-07-30,299.02
2002-07-31,302.17
2002-08-01,303.80
2002-08-02,304.49
2002-08-05,302.82
2002-08-06,301.04
2002-08-07,302.71
2002-08-08,301.64
2002-08-09,302.79
2002-08-12,303.38
2002-08-13,304.78
2002-08-14,305.81
2002-08-15,305.08
2002-08-16,303.14
2002-08-19,304.56
2002-08-20,308.19
2002-08-21,308.47
2002-08-22,308.07
2002-08-23,309.25
2002-08-26,310.08
2002-08-27,309.42
2002-08-28,310.60
2002-08-29,311.15
2002-08-30,311.65
2002-08-31,311.70
2002-09-02,311.77
2002-09-03,313.09
2002-09-04,312.88
2002-09-05,313.71
2002-09-06,311.66
2002-09-09,311.68
2002-09-10,312.75
2002-09-11,311.59
2002-09-12,313.88
2002-09-13,315.02
2002-09-16,315.74
2002-09-17,316.40
2002-09-18,316.54
2002-09-19,316.77
2002-09-20,315.99
2002-09-23,316.23
2002-09-24,315.19
2002-09-25,314.11
2002-09-26,314.42
2002-09-27,315.57
2002-09-30,315.85
2002-10-01,314.57
2002-10-02,315.09
2002-10-03,314.72
2002-10-04,313.34
2002-10-07,312.56
2002-10-08,309.85
2002-10-09,308.60
2002-10-10,306.99
2002-10-11,306.87
2002-10-14,307.06
2002-10-15,305.50
2002-10-16,304.31
2002-10-17,303.16
2002-10-18,303.19
2002-10-21,302.70
2002-10-22,302.66
2002-10-23,302.97
2002-10-24,305.31
2002-10-25,306.54
2002-10-28,307.69
2002-10-29,310.26
2002-10-30,310.11
2002-10-31,311.83
2002-11-01,311.21
2002-11-04,311.68
2002-11-05,312.12
2002-11-06,313.82
2002-11-07,316.86
2002-11-08,317.71
2002-11-11,317.90
2002-11-12,317.40
2002-11-13,317.82
2002-11-14,316.49
2002-11-15,317.60
2002-11-18,319.61
2002-11-19,320.46
2002-11-20,319.51
2002-11-21,319.63
2002-11-22,319.59
2002-11-25,319.69
2002-11-26,321.03
2002-11-27,318.46
2002-11-28,318.53
2002-11-29,319.34
2002-11-30,319.40
2002-12-02,320.74
2002-12-03,319.90
2002-12-04,320.40
2002-12-05,321.43
2002-12-06,321.82
2002-12-09,322.29
2002-12-10,322.26
2002-12-11,323.57
2002-12-12,323.98
2002-12-13,323.10
2002-12-16,322.68
2002-12-17,324.14
2002-12-18,325.39
2002-12-19,327.05
2002-12-20,327.14
2002-12-23,327.08
2002-12-24,327.79
2002-12-26,328.15
2002-12-27,329.81
2002-12-30,330.51
2002-12-31,329.94
2003-01-02,326.73
2003-01-03,327.33
2003-01-06,327.48
2003-01-07,328.84
2003-01-08,329.77
2003-01-09,327.32
2003-01-10,328.26
2003-01-13,329.40
2003-01-14,329.92
2003-01-15,329.85
2003-01-16,329.27
2003-01-17,329.82
2003-01-20,330.01
2003-01-21,330.57
2003-01-22,331.34
2003-01-23,331.20
2003-01-24,331.82
2003-01-27,330.76
2003-01-28,331.02
2003-01-29,330.04
2003-01-30,331.29
2003-01-31,331.70
2003-02-03,331.89
2003-02-04,332.81
2003-02-05,331.95
2003-02-06,332.96
2003-02-07,333.63
2003-02-10,332.75
2003-02-11,333.26
2003-02-12,333.94
2003-02-13,334.29
2003-02-14,333.03
2003-02-17,333.22
2003-02-18,333.53
2003-02-19,335.09
2003-02-20,335.88
2003-02-21,335.19
2003-02-24,336.06
2003-02-25,336.38
2003-02-26,337.17
2003-02-27,337.58
2003-02-28,338.99
2003-03-03,340.10
2003-03-04,340.05
2003-03-05,340.02
2003-03-06,339.41
2003-03-07,339.49
2003-03-10,340.07
2003-03-11,339.39
2003-03-12,338.97
2003-03-13,337.14
2003-03-14,337.90
2003-03-17,336.27
2003-03-18,335.31
2003-03-19,334.50
2003-03-20,333.91
2003-03-21,333.27
2003-03-24,335.47
2003-03-25,335.57
2003-03-26,336.78
2003-03-27,337.33
2003-03-28,338.39
2003-03-31,339.85
2003-04-01,340.33
2003-04-02,339.42
2003-04-03,340.13
2003-04-04,339.38
2003-04-07,339.11
2003-04-08,340.18
2003-04-09,340.75
2003-04-10,340.09
2003-04-11,339.64
2003-04-14,339.32
2003-04-15,340.86
2003-04-16,342.29
2003-04-17,342.53
2003-04-21,342.85
2003-04-22,343.64
2003-04-23,344.66
2003-04-24,346.78
2003-04-25,347.29
2003-04-28,347.36
2003-04-29,347.29
2003-04-30,349.34
2003-05-01,349.73
2003-05-02,349.47
2003-05-05,350.52
2003-05-06,352.67
2003-05-07,354.77
2003-05-08,355.08
2003-05-09,354.89
2003-05-12,355.54
2003-05-13,355.58
2003-05-14,357.06
2003-05-15,356.55
2003-05-16,358.07
2003-05-19,357.92
2003-05-20,359.44
2003-05-21,358.61
2003-05-22,360.31
2003-05-23,360.96
2003-05-26,361.15
2003-05-27,359.99
2003-05-28,359.87
2003-05-29,361.57
2003-05-30,361.46
2003-05-31,361.51
2003-06-02,360.41
2003-06-03,362.29
2003-06-04,362.91
2003-06-05,362.42
2003-06-06,362.48
2003-06-09,364.31
2003-06-10,366.18
2003-06-11,366.24
2003-06-12,367.04
2003-06-13,368.41
2003-06-16,367.35
2003-06-17,366.10
2003-06-18,364.69
2003-06-19,364.77
2003-06-20,363.54
2003-06-23,364.88
2003-06-24,365.86
2003-06-25,363.89
2003-06-26,360.77
2003-06-27,360.36
2003-06-30,361.12
2003-07-01,360.23
2003-07-02,360.91
2003-07-03,359.19
2003-07-04,359.26
