DATE,SPUSBOND,,,,,,,,
8/17/17,422.37,,,,,,,,
8/18/17,422.29,,,,,,,,
8/21/17,422.61,,,,,,,,
8/22/17,422.05,,,,,,,,
8/23/17,422.95,,,,,,,,
8/24/17,422.41,,,,,,,,
8/25/17,422.8,,,,,,,,
8/28/17,423.01,,,,,,,,
8/29/17,423.56,,,,,,,,
8/30/17,423.34,,,,,,,,
8/31/17,423.73,,,,,,,,
9/1/17,422.85,,,,,,,,
9/5/17,424.87,,,,,,,,
9/6/17,424.12,,,,,,,,
9/7/17,425.39,,,,,,,,
9/8/17,425.17,,,,,,,,
9/11/17,423.7,,,,,,,,
9/12/17,423.03,,,,,,,,
9/13/17,422.55,,,,,,,,
9/14/17,422.7,,,,,,,,
9/15/17,422.51,,,,,,,,
9/18/17,422.03,,,,,,,,
9/19/17,421.76,,,,,,,,
9/20/17,421.4,,,,,,,,
9/21/17,421.23,,,,,,,,
9/22/17,421.65,,,,,,,,
9/25/17,422.46,,,,,,,,
9/26/17,422.16,,,,,,,,
9/27/17,420.77,,,,,,,,
9/28/17,420.71,,,,,,,,
9/29/17,420.48,,,,,,,,
10/2/17,420.3,,,,,,,,
10/3/17,420.6,,,,,,,,
10/4/17,420.64,,,,,,,,
10/5/17,420.15,,,,,,,,
10/6/17,419.77,,,,,,,,
10/10/17,420.29,,,,,,,,
10/11/17,420.44,,,,,,,,
10/12/17,420.81,,,,,,,,
10/13/17,421.64,,,,,,,,
10/16/17,421.21,,,,,,,,
10/17/17,421.19,,,,,,,,
10/18/17,420.5,,,,,,,,
10/19/17,420.87,,,,,,,,
10/20/17,419.63,,,,,,,,
10/23/17,420,,,,,,,,
10/24/17,419.27,,,,,,,,
10/25/17,418.88,,,,,,,,
10/26/17,418.48,,,,,,,,
10/27/17,419.23,,,,,,,,
10/30/17,420.31,,,,,,,,
10/31/17,420.12,,,,,,,,
11/1/17,420.36,,,,,,,,
11/2/17,420.84,,,,,,,,
11/3/17,421.1,,,,,,,,
11/6/17,421.49,,,,,,,,
11/7/17,421.69,,,,,,,,
11/8/17,421.33,,,,,,,,
11/9/17,421.2,,,,,,,,
11/10/17,419.72,,,,,,,,
11/13/17,419.76,,,,,,,,
11/14/17,420.25,,,,,,,,
11/15/17,421.31,,,,,,,,
11/16/17,420.35,,,,,,,,
11/17/17,420.92,,,,,,,,
11/20/17,420.61,,,,,,,,
11/21/17,420.67,,,,,,,,
11/22/17,421.45,,,,,,,,
11/24/17,421.11,,,,,,,,
11/27/17,421.22,,,,,,,,
11/28/17,421.3,,,,,,,,
11/29/17,420.33,,,,,,,,
11/30/17,419.66,,,,,,,,
12/1/17,420.84,,,,,,,,
12/4/17,420.68,,,,,,,,
12/5/17,420.98,,,,,,,,
12/6/17,421.5,,,,,,,,
12/7/17,420.9,,,,,,,,
12/8/17,420.77,,,,,,,,
12/11/17,420.54,,,,,,,,
12/12/17,420.4,,,,,,,,
12/13/17,421.54,,,,,,,,
12/14/17,421.57,,,,,,,,
12/15/17,421.61,,,,,,,,
12/18/17,420.92,,,,,,,,
12/19/17,419.67,,,,,,,,
12/20/17,418.72,,,,,,,,
12/21/17,419.03,,,,,,,,
12/22/17,419.09,,,,,,,,
12/26/17,419.4,,,,,,,,
12/27/17,420.68,,,,,,,,
12/28/17,420.43,,,,,,,,
12/29/17,420.85,,,,,,,,
1/2/18,419.78,,,,,,,,
1/3/18,420.1,,,,,,,,
1/4/18,419.88,,,,,,,,
1/5/18,419.55,,,,,,,,
1/8/18,419.51,,,,,,,,
1/9/18,418.24,,,,,,,,
1/10/18,418.25,,,,,,,,
1/11/18,418.5,,,,,,,,
1/12/18,418.4,,,,,,,,
1/16/18,418.71,,,,,,,,
1/17/18,418.27,,,,,,,,
1/18/18,417.41,,,,,,,,
1/19/18,416.77,,,,,,,,
1/22/18,416.82,,,,,,,,
1/23/18,417.5,,,,,,,,
1/24/18,416.94,,,,,,,,
1/25/18,417.62,,,,,,,,
1/26/18,416.82,,,,,,,,
1/29/18,416.31,,,,,,,,
1/30/18,415.74,,,,,,,,
1/31/18,415.95,,,,,,,,
2/1/18,414.54,,,,,,,,
2/2/18,413.8,,,,,,,,
2/5/18,415.69,,,,,,,,
2/6/18,414.57,,,,,,,,
2/7/18,413.63,,,,,,,,
2/8/18,413.87,,,,,,,,
2/9/18,413.45,,,,,,,,
2/12/18,413.59,,,,,,,,
2/13/18,413.97,,,,,,,,
2/14/18,412.35,,,,,,,,
2/15/18,412.52,,,,,,,,
2/16/18,413.1,,,,,,,,
2/20/18,412.75,,,,,,,,
2/21/18,411.7,,,,,,,,
2/22/18,412.15,,,,,,,,
2/23/18,413.04,,,,,,,,
2/26/18,413.28,,,,,,,,
2/27/18,412.72,,,,,,,,
2/28/18,413.33,,,,,,,,
3/1/18,414.41,,,,,,,,
3/2/18,413.41,,,,,,,,
3/5/18,413.2,,,,,,,,
3/6/18,413.23,,,,,,,,
3/7/18,413.19,,,,,,,,
3/8/18,413.71,,,,,,,,
3/9/18,413.08,,,,,,,,
3/12/18,413.75,,,,,,,,
3/13/18,414.25,,,,,,,,
3/14/18,414.9,,,,,,,,
3/15/18,414.81,,,,,,,,
3/16/18,414.37,,,,,,,,
3/19/18,414.16,,,,,,,,
3/20/18,413.57,,,,,,,,
3/21/18,413.88,,,,,,,,
3/22/18,414.94,,,,,,,,
3/23/18,415.12,,,,,,,,
3/26/18,414.56,,,,,,,,
3/27/18,415.91,,,,,,,,
3/28/18,415.94,,,,,,,,
3/29/18,416.53,,,,,,,,
4/2/18,416.84,,,,,,,,
4/3/18,415.9,,,,,,,,
4/4/18,415.71,,,,,,,,
4/5/18,414.98,,,,,,,,
4/6/18,416.29,,,,,,,,
4/9/18,416.38,,,,,,,,
4/10/18,415.97,,,,,,,,
4/11/18,416.28,,,,,,,,
4/12/18,415.29,,,,,,,,
4/13/18,415.47,,,,,,,,
4/16/18,415.4,,,,,,,,
4/17/18,415.62,,,,,,,,
4/18/18,414.56,,,,,,,,
4/19/18,413.85,,,,,,,,
4/20/18,413,,,,,,,,
4/23/18,412.89,,,,,,,,
4/24/18,412.58,,,,,,,,
4/25/18,412.05,,,,,,,,
4/26/18,412.74,,,,,,,,
4/27/18,413.33,,,,,,,,
4/30/18,413.61,,,,,,,,
5/1/18,413.15,,,,,,,,
5/2/18,413.22,,,,,,,,
5/3/18,413.75,,,,,,,,
5/4/18,413.83,,,,,,,,
5/7/18,413.77,,,,,,,,
5/8/18,413.5,,,,,,,,
5/9/18,412.87,,,,,,,,
5/10/18,413.48,,,,,,,,
5/11/18,413.59,,,,,,,,
5/14/18,413.14,,,,,,,,
5/15/18,411.83,,,,,,,,
5/16/18,411.37,,,,,,,,
5/17/18,411.12,,,,,,,,
5/18/18,412.12,,,,,,,,
5/21/18,412.21,,,,,,,,
5/22/18,412.13,,,,,,,,
5/23/18,413.23,,,,,,,,
5/24/18,413.97,,,,,,,,
5/25/18,414.96,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
"Source: S&P Dow Jones Indices LLC, a division of S&P Global.

 The launch date of the S&P U.S. Treasury Bond Index was March 24, 2010.

All information presented prior to the index launch date is back-tested. Back-tested performance is not actual performance, but is hypothetical. The back-test calculations are based on the same methodology that was in effect when the index was officially launched. Past performance is not an indication or guarantee of future results.  Please see the Performance Disclosure at http://www.spindices.com/regulatory-affairs-disclaimers/ for more information regarding the inherent limitations associated with back-tested performance.

Copyright © 2018 S&P Dow Jones Indices LLC, a division of S&P Global. All rights reserved. Redistribution or reproduction in whole or in part are prohibited without written permission. STANDARD & POOR’S and S&P are registered trademarks of Standard & Poor’s Financial Services LLC, a division of S&P Global (“S&P”); DOW JONES is a registered trademark of Dow Jones Trademark Holdings LLC (“Dow Jones”); and these trademarks have been licensed for use by S&P Dow Jones Indices LLC. S&P Dow Jones Indices LLC, Dow Jones, S&P and their respective affiliates (“S&P Dow Jones Indices”) and third party licensors makes no representation or warranty, express or implied, as to the ability of any index to accurately represent the asset class or market sector that it purports to represent and S&P Dow Jones Indices and its third party licensors shall have no liability for any errors, omissions, or interruptions of any index or the data included therein. Past performance of an index is not an indication or guarantee of future results. This document does not constitute an offer of any services. Except for certain custom index calculation services, all information provided by S&P Dow Jones Indices is general in nature and not tailored to the needs of any person, entity or group of persons. S&P Dow Jones Indices receives compensation in connection with licensing its indices to third parties and providing custom calculation services. It is not possible to invest directly in an index. Exposure to an asset class represented by an index may be available through investable instruments offered by third parties that are based on that index. S&P Dow Jones Indices does not sponsor, endorse, sell, promote or manage any investment fund or other investment product or vehicle that seeks to provide an investment return based on the performance of any Index. S&P Dow Jones Indices LLC is not an investment or tax advisor. S&P Dow Jones Indices makes no representation regarding the advisability of investing in any such investment fund or other investment product or vehicle. A tax advisor should be consulted to evaluate the impact of any tax-exempt securities on portfolios and the tax consequences of making any particular investment decision. Credit-related information and other analyses, including ratings, are generally provided by licensors and/or affiliates of S&P Dow Jones Indices. Any credit-related information and other related analyses and statements are opinions as of the date they are expressed and are not statements of fact. S&P Dow Jones Indices LLC is analytically separate and independent from any other analytical department. For more information on any of our indices please visit www.spdji.com.",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
