DATE,SP57BOND,,,,,,,,
8/14/17,530.87,,,,,,,,
8/15/17,529.57,,,,,,,,
8/16/17,530.55,,,,,,,,
8/17/17,531.86,,,,,,,,
8/18/17,531.72,,,,,,,,
8/21/17,532.05,,,,,,,,
8/22/17,531.1,,,,,,,,
8/23/17,532.5,,,,,,,,
8/24/17,531.69,,,,,,,,
8/25/17,532.23,,,,,,,,
8/28/17,532.81,,,,,,,,
8/29/17,533.76,,,,,,,,
8/30/17,533.2,,,,,,,,
8/31/17,533.83,,,,,,,,
9/1/17,532.71,,,,,,,,
9/5/17,535.64,,,,,,,,
9/6/17,534.49,,,,,,,,
9/7/17,536.33,,,,,,,,
9/8/17,535.96,,,,,,,,
9/11/17,533.87,,,,,,,,
9/12/17,532.8,,,,,,,,
9/13/17,532.09,,,,,,,,
9/14/17,532.02,,,,,,,,
9/15/17,531.5,,,,,,,,
9/18/17,530.9,,,,,,,,
9/19/17,530.53,,,,,,,,
9/20/17,529.53,,,,,,,,
9/21/17,529.13,,,,,,,,
9/22/17,529.84,,,,,,,,
9/25/17,531.01,,,,,,,,
9/26/17,530.47,,,,,,,,
9/27/17,528.9,,,,,,,,
9/28/17,529.18,,,,,,,,
9/29/17,528.25,,,,,,,,
10/2/17,528.08,,,,,,,,
10/3/17,528.66,,,,,,,,
10/4/17,528.72,,,,,,,,
10/5/17,527.99,,,,,,,,
10/6/17,527.49,,,,,,,,
10/10/17,528.21,,,,,,,,
10/11/17,528.44,,,,,,,,
10/12/17,528.76,,,,,,,,
10/13/17,529.91,,,,,,,,
10/16/17,528.99,,,,,,,,
10/17/17,528.65,,,,,,,,
10/18/17,527.78,,,,,,,,
10/19/17,528.39,,,,,,,,
10/20/17,526.63,,,,,,,,
10/23/17,527.29,,,,,,,,
10/24/17,526.2,,,,,,,,
10/25/17,525.79,,,,,,,,
10/26/17,525.2,,,,,,,,
10/27/17,526.37,,,,,,,,
10/30/17,527.79,,,,,,,,
10/31/17,527.32,,,,,,,,
11/1/17,527.41,,,,,,,,
11/2/17,528.04,,,,,,,,
11/3/17,528.4,,,,,,,,
11/6/17,528.92,,,,,,,,
11/7/17,528.92,,,,,,,,
11/8/17,528.31,,,,,,,,
11/9/17,528.34,,,,,,,,
11/10/17,526.55,,,,,,,,
11/13/17,526.36,,,,,,,,
11/14/17,526.75,,,,,,,,
11/15/17,527.97,,,,,,,,
11/16/17,526.88,,,,,,,,
11/17/17,527.34,,,,,,,,
11/20/17,526.53,,,,,,,,
11/21/17,526.29,,,,,,,,
11/22/17,527.86,,,,,,,,
11/24/17,527.41,,,,,,,,
11/27/17,527.89,,,,,,,,
11/28/17,527.79,,,,,,,,
11/29/17,526.61,,,,,,,,
11/30/17,525.34,,,,,,,,
12/1/17,526.5,,,,,,,,
12/4/17,526.14,,,,,,,,
12/5/17,526.28,,,,,,,,
12/6/17,527.09,,,,,,,,
12/7/17,526.49,,,,,,,,
12/8/17,526.22,,,,,,,,
12/11/17,525.95,,,,,,,,
12/12/17,525.58,,,,,,,,
12/13/17,527.38,,,,,,,,
12/14/17,526.89,,,,,,,,
12/15/17,526.59,,,,,,,,
12/18/17,526,,,,,,,,
12/19/17,524.44,,,,,,,,
12/20/17,523.61,,,,,,,,
12/21/17,523.59,,,,,,,,
12/22/17,523.59,,,,,,,,
12/26/17,524.05,,,,,,,,
12/27/17,525.43,,,,,,,,
12/28/17,524.82,,,,,,,,
12/29/17,525.56,,,,,,,,
1/2/18,524.52,,,,,,,,
1/3/18,524.77,,,,,,,,
1/4/18,524.23,,,,,,,,
1/5/18,523.74,,,,,,,,
1/8/18,523.69,,,,,,,,
1/9/18,522.19,,,,,,,,
1/10/18,522.27,,,,,,,,
1/11/18,522.35,,,,,,,,
1/12/18,521.84,,,,,,,,
1/16/18,521.98,,,,,,,,
1/17/18,520.97,,,,,,,,
1/18/18,520.08,,,,,,,,
1/19/18,519.15,,,,,,,,
1/22/18,519.09,,,,,,,,
1/23/18,520.27,,,,,,,,
1/24/18,519.63,,,,,,,,
1/25/18,520.3,,,,,,,,
1/26/18,518.9,,,,,,,,
1/29/18,518.19,,,,,,,,
1/30/18,517.51,,,,,,,,
1/31/18,517.29,,,,,,,,
2/1/18,515.6,,,,,,,,
2/2/18,514.81,,,,,,,,
2/5/18,518.27,,,,,,,,
2/6/18,516.46,,,,,,,,
2/7/18,515.51,,,,,,,,
2/8/18,516.16,,,,,,,,
2/9/18,515.95,,,,,,,,
2/12/18,515.52,,,,,,,,
2/13/18,516.16,,,,,,,,
2/14/18,513.43,,,,,,,,
2/15/18,513.46,,,,,,,,
2/16/18,514.34,,,,,,,,
2/20/18,514.04,,,,,,,,
2/21/18,512.99,,,,,,,,
2/22/18,513.74,,,,,,,,
2/23/18,514.93,,,,,,,,
2/26/18,515.43,,,,,,,,
2/27/18,514.05,,,,,,,,
2/28/18,514.81,,,,,,,,
3/1/18,516.69,,,,,,,,
3/2/18,515.19,,,,,,,,
3/5/18,514.83,,,,,,,,
3/6/18,514.78,,,,,,,,
3/7/18,514.82,,,,,,,,
3/8/18,515.55,,,,,,,,
3/9/18,514.82,,,,,,,,
3/12/18,515.6,,,,,,,,
3/13/18,516.13,,,,,,,,
3/14/18,516.71,,,,,,,,
3/15/18,516.57,,,,,,,,
3/16/18,516,,,,,,,,
3/19/18,515.84,,,,,,,,
3/20/18,514.88,,,,,,,,
3/21/18,515.35,,,,,,,,
3/22/18,516.87,,,,,,,,
3/23/18,517.36,,,,,,,,
3/26/18,516.36,,,,,,,,
3/27/18,518.44,,,,,,,,
3/28/18,518.13,,,,,,,,
3/29/18,518.77,,,,,,,,
4/2/18,519.3,,,,,,,,
4/3/18,517.97,,,,,,,,
4/4/18,517.76,,,,,,,,
4/5/18,516.91,,,,,,,,
4/6/18,518.73,,,,,,,,
4/9/18,518.67,,,,,,,,
4/10/18,517.89,,,,,,,,
4/11/18,518.23,,,,,,,,
4/12/18,516.71,,,,,,,,
4/13/18,516.88,,,,,,,,
4/16/18,516.67,,,,,,,,
4/17/18,516.88,,,,,,,,
4/18/18,515.36,,,,,,,,
4/19/18,514.49,,,,,,,,
4/20/18,513.24,,,,,,,,
4/23/18,512.8,,,,,,,,
4/24/18,512.55,,,,,,,,
4/25/18,512.01,,,,,,,,
4/26/18,512.89,,,,,,,,
4/27/18,513.47,,,,,,,,
4/30/18,513.86,,,,,,,,
5/1/18,513.25,,,,,,,,
5/2/18,513.66,,,,,,,,
5/3/18,514.47,,,,,,,,
5/4/18,514.5,,,,,,,,
5/7/18,514.46,,,,,,,,
5/8/18,513.81,,,,,,,,
5/9/18,512.98,,,,,,,,
5/10/18,513.51,,,,,,,,
5/11/18,513.5,,,,,,,,
5/14/18,512.91,,,,,,,,
5/15/18,511,,,,,,,,
5/16/18,510.35,,,,,,,,
5/17/18,510.29,,,,,,,,
5/18/18,511.75,,,,,,,,
5/21/18,511.95,,,,,,,,
5/22/18,511.89,,,,,,,,
5/23/18,513.67,,,,,,,,
5/24/18,514.44,,,,,,,,
5/25/18,515.99,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
"Source: S&P Dow Jones Indices LLC, a division of S&P Global.

 The launch date of the S&P U.S. Treasury Bond 5-7 Year Index was March 24, 2010.

All information presented prior to the index launch date is back-tested. Back-tested performance is not actual performance, but is hypothetical. The back-test calculations are based on the same methodology that was in effect when the index was officially launched. Past performance is not an indication or guarantee of future results.  Please see the Performance Disclosure at http://www.spindices.com/regulatory-affairs-disclaimers/ for more information regarding the inherent limitations associated with back-tested performance.

Copyright © 2018 S&P Dow Jones Indices LLC, a division of S&P Global. All rights reserved. Redistribution or reproduction in whole or in part are prohibited without written permission. STANDARD & POOR’S and S&P are registered trademarks of Standard & Poor’s Financial Services LLC, a division of S&P Global (“S&P”); DOW JONES is a registered trademark of Dow Jones Trademark Holdings LLC (“Dow Jones”); and these trademarks have been licensed for use by S&P Dow Jones Indices LLC. S&P Dow Jones Indices LLC, Dow Jones, S&P and their respective affiliates (“S&P Dow Jones Indices”) and third party licensors makes no representation or warranty, express or implied, as to the ability of any index to accurately represent the asset class or market sector that it purports to represent and S&P Dow Jones Indices and its third party licensors shall have no liability for any errors, omissions, or interruptions of any index or the data included therein. Past performance of an index is not an indication or guarantee of future results. This document does not constitute an offer of any services. Except for certain custom index calculation services, all information provided by S&P Dow Jones Indices is general in nature and not tailored to the needs of any person, entity or group of persons. S&P Dow Jones Indices receives compensation in connection with licensing its indices to third parties and providing custom calculation services. It is not possible to invest directly in an index. Exposure to an asset class represented by an index may be available through investable instruments offered by third parties that are based on that index. S&P Dow Jones Indices does not sponsor, endorse, sell, promote or manage any investment fund or other investment product or vehicle that seeks to provide an investment return based on the performance of any Index. S&P Dow Jones Indices LLC is not an investment or tax advisor. S&P Dow Jones Indices makes no representation regarding the advisability of investing in any such investment fund or other investment product or vehicle. A tax advisor should be consulted to evaluate the impact of any tax-exempt securities on portfolios and the tax consequences of making any particular investment decision. Credit-related information and other analyses, including ratings, are generally provided by licensors and/or affiliates of S&P Dow Jones Indices. Any credit-related information and other related analyses and statements are opinions as of the date they are expressed and are not statements of fact. S&P Dow Jones Indices LLC is analytically separate and independent from any other analytical department. For more information on any of our indices please visit www.spdji.com.",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
